Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2017-08-11,Jaipur,35.78,91.05,2.83,30.79,,16.67,0.62,5.2,20.42,0.0,0.05,,96.0,Satisfactory
2017-08-12,Thiruvananthapuram,21.49,44.62,2.03,7.14,5.44,,0.96,4.39,22.88,,,,56.0,Satisfactory
2017-08-13,Gurugram,34.22,,0.42,30.23,,,0.88,7.08,30.96,0.0,0.0,,79.0,Satisfactory
2017-08-14,Gurugram,40.09,,0.26,30.14,,,0.85,5.97,25.89,0.0,0.0,,84.0,Satisfactory
2017-08-15,Gurugram,38.83,,0.09,30.16,,,0.96,4.94,32.28,0.0,0.0,,69.0,Satisfactory
2017-08-16,Delhi,35.23,,15.5,64.66,7.81,23.94,0.0,,,0.1,0.0,,53.0,Satisfactory
2017-08-17,Hyderabad,21.77,76.01,7.96,15.13,7.23,6.0,0.17,5.32,32.76,0.37,2.16,0.99,70.0,Satisfactory
2017-08-18,Gurugram,73.17,,4.12,24.89,,,0.88,6.47,38.85,0.0,0.0,,143.0,Moderate
2017-08-19,Jorapokhar,,,,,,,,,,,,,118.0,
2017-08-20,Mumbai,,,,,,,0.0,,,0.0,0.0,0.0,93.0,
2017-08-21,Gurugram,46.25,,4.14,24.74,,,1.0,6.48,30.77,0.0,0.0,,68.0,Satisfactory
2017-08-22,Amritsar,31.97,73.55,11.52,8.84,,11.11,0.66,7.8,7.32,3.8,0.91,21.26,74.0,Satisfactory
2017-08-23,Patna,,,,,,,,,,,,,82.5,
2017-08-24,Chennai,32.77,,3.82,10.62,7.23,,0.87,5.43,13.46,0.04,0.05,,91.0,Satisfactory
2017-08-25,Bengaluru,97.97,49.59,8.83,25.15,0.0,24.22,0.57,4.71,19.86,0.85,0.82,,172.0,Moderate
2017-08-26,Jaipur,34.1,111.8,2.62,31.13,,16.64,0.65,8.04,21.13,0.0,0.4,,91.0,Satisfactory
2017-08-27,Ahmedabad,,,,,,,,,,,,,104.5,
2017-08-28,Jaipur,28.79,107.75,2.42,26.11,,15.14,0.86,9.26,20.16,0.0,0.09,,118.0,Moderate
2017-08-29,Chennai,37.1,,6.5,9.64,8.38,,0.24,5.26,33.28,0.02,0.02,,127.0,Moderate
2017-08-30,Patna,,,,,,,,,,,,,110.5,
2017-08-31,Delhi,41.62,60.15,16.56,50.7,28.34,25.08,0.76,,27.78,0.25,0.35,0.19,94.0,Satisfactory
2017-09-01,Jorapokhar,,1.5,4.36,3.65,,,0.23,12.55,,,,,91.0,
2017-09-02,Visakhapatnam,,,,,0.0,,0.0,,,0.0,0.0,0.0,88.0,
2017-09-03,Ahmedabad,,,,,,,,,,,,,85.0,
2017-09-04,Chennai,39.0,,7.31,11.17,9.59,,0.32,4.46,52.5,0.03,0.02,,82.0,Satisfactory
2017-09-05,Delhi,35.61,75.82,20.61,30.29,8.93,30.21,0.37,,25.08,0.11,0.0,,88.0,Satisfactory
2017-09-06,Jorapokhar,,,,,,,,,,,,,89.75,
2017-09-07,Visakhapatnam,,,,,0.0,,0.0,,,0.0,0.0,0.0,91.5,
2017-09-08,Visakhapatnam,,,,,0.0,,0.0,,,0.0,0.0,0.0,93.25,
2017-09-09,Lucknow,59.67,,14.04,43.52,,,1.13,5.02,19.36,1.73,3.14,,95.0,Satisfactory
2017-09-10,Ahmedabad,,,,,,,,,,,,,86.0,
2017-09-11,Ahmedabad,,,,,,,,,,,,,77.0,
2017-09-12,Chennai,40.87,,6.95,12.11,9.21,,0.23,6.82,32.25,0.02,0.02,,68.0,Satisfactory
2017-09-13,Chennai,33.66,,5.01,9.45,7.33,,0.4,6.2,13.16,0.26,0.26,,79.0,Satisfactory
2017-09-14,Ahmedabad,,,,,,,,,,,,,110.5,
2017-09-15,Jaipur,38.06,159.03,4.67,29.1,,17.77,0.2,8.75,37.34,0.02,0.96,,142.0,Moderate
2017-09-16,Visakhapatnam,,,,,0.0,,0.0,,,0.0,0.0,0.0,109.5,
2017-09-17,Chennai,25.13,,6.33,10.09,8.63,,0.23,10.15,17.7,0.0,0.0,,77.0,Satisfactory
2017-09-18,Ahmedabad,,,,,,,,,,,,,109.0,
2017-09-19,Lucknow,22.15,,7.67,23.0,,,8.13,4.91,18.66,1.5,3.1,,141.0,Moderate
2017-09-20,Patna,,,,,,,,,,,,,106.0,
2017-09-21,Chennai,31.68,,5.28,10.35,7.97,,0.11,16.84,28.07,0.08,0.08,,71.0,Satisfactory
2017-09-22,Delhi,11.81,18.59,20.34,22.4,11.24,17.63,0.32,,24.88,0.2,0.0,,92.0,Satisfactory
2017-09-23,Jaipur,54.45,99.61,12.12,41.12,,56.62,0.23,8.64,35.1,0.0,0.25,,84.0,Satisfactory
2017-09-24,Patna,,,,,,,,,,,,,127.0,
2017-09-25,Amritsar,77.79,259.45,7.64,14.27,,14.95,0.97,4.68,20.79,1.41,8.13,17.17,170.0,Moderate
2017-09-26,Hyderabad,45.69,98.84,9.31,20.98,10.8,11.57,0.0,7.2,29.15,0.18,3.48,1.29,80.0,Satisfactory
2017-09-27,Lucknow,80.19,,4.73,19.01,17.41,9.35,1.18,6.4,26.15,2.48,3.57,,151.0,Moderate
2017-09-28,Jorapokhar,,,,,,,,,,,,,192.0,
2017-09-29,Amritsar,97.56,298.19,13.6,11.8,,,0.99,6.65,26.97,1.42,8.37,17.29,233.0,Poor
2017-09-30,Ahmedabad,,,,,,,,,,,,,237.66666666666666,
2017-10-01,Patna,56.35,,7.29,22.17,19.34,,0.37,6.12,26.6,0.05,0.56,0.12,242.33333333333334,
2017-10-02,Gurugram,93.61,,2.47,21.9,24.99,,0.99,5.28,25.6,0.04,4.41,,247.0,Poor
2017-10-03,Thiruvananthapuram,7.71,17.57,0.69,4.31,0.83,2.5,0.16,2.07,3.61,,,,205.25,
2017-10-04,Amritsar,64.58,208.1,10.05,4.97,23.64,15.0,0.4,4.44,27.86,1.49,4.03,5.67,163.5,
2017-10-05,Jorapokhar,,,,,,6.77,0.0,,,,,,121.75,
2017-10-06,Bengaluru,24.73,55.39,8.58,28.49,17.21,24.05,0.6,5.66,28.31,1.38,1.78,,80.0,Satisfactory
2017-10-07,Amritsar,50.85,182.83,12.73,16.28,34.88,28.65,0.29,3.6,27.13,1.76,2.09,2.31,105.57142857142857,
2017-10-08,Ahmedabad,,,,,,,,,,,,,131.14285714285714,
2017-10-09,Visakhapatnam,8.6,30.57,1.89,,0.04,0.16,0.1,6.45,9.07,0.7,2.67,0.22,156.71428571428572,
2017-10-10,Ahmedabad,64.55,,,,45.75,,,,17.7,5.11,18.77,1.11,182.28571428571428,
2017-10-11,Mumbai,,,,,,,0.0,,,0.0,0.0,0.0,207.85714285714286,
2017-10-12,Jorapokhar,,,,,,,,,,,,,233.42857142857144,
2017-10-13,Lucknow,140.41,,32.53,62.28,46.9,6.28,1.0,5.6,21.43,2.25,2.6,,259.0,Poor
2017-10-14,Hyderabad,33.32,60.37,10.84,25.1,3.74,12.38,0.1,2.46,63.15,0.17,1.48,0.0,123.0,Moderate
2017-10-15,Amritsar,,,,,31.23,45.62,0.0,,20.78,1.61,0.0,0.0,118.0,
2017-10-16,Hyderabad,81.29,154.52,8.32,45.32,3.45,9.97,0.1,18.9,72.46,0.22,0.96,0.43,113.0,
2017-10-17,Ahmedabad,,,,,,,,,,,,,108.0,
2017-10-18,Patna,88.38,,13.14,44.41,44.95,,0.09,6.95,29.1,0.01,0.09,0.03,103.0,
2017-10-19,Bengaluru,44.66,147.94,12.47,32.42,21.72,26.71,0.57,4.39,34.64,1.21,2.2,,98.0,Satisfactory
2017-10-20,Lucknow,172.87,,11.81,29.79,29.91,37.6,1.51,15.66,15.35,2.24,2.53,,362.0,Very Poor
2017-10-21,Ahmedabad,126.57,,,,46.52,,,,27.85,11.85,22.28,2.42,319.0,Very Poor
2017-10-22,Patna,,,,,,,0.0,,,0.0,0.0,0.0,277.0,
2017-10-23,Gurugram,113.66,,17.51,27.45,32.89,,1.4,14.15,27.37,1.1,5.62,,235.0,Poor
2017-10-24,Delhi,188.24,331.64,72.71,81.33,87.22,53.82,1.51,23.19,86.13,1.15,5.47,0.07,366.0,Very Poor
2017-10-25,Thiruvananthapuram,,,,,0.0,3.53,0.0,,,,,,355.6666666666667,
2017-10-26,Hyderabad,66.55,139.05,7.17,34.37,1.84,10.82,0.04,6.6,71.63,0.11,0.34,0.01,345.3333333333333,
2017-10-27,Patna,165.01,,20.16,42.9,41.76,,1.01,7.66,39.35,0.13,1.18,0.26,335.0,Very Poor
2017-10-28,Gurugram,160.09,,11.21,23.76,,,0.0,6.71,40.62,1.1,5.61,,328.0,Very Poor
2017-10-29,Bengaluru,47.47,100.35,15.01,39.01,21.46,26.6,1.08,4.3,36.67,0.0,0.06,,98.0,Satisfactory
2017-10-30,Lucknow,155.1,,29.63,59.52,55.14,21.02,1.28,10.32,37.37,2.71,3.21,,344.0,Very Poor
2017-10-31,Jorapokhar,,262.62,7.02,7.18,,6.53,0.33,33.38,16.68,,,,348.5,
2017-11-01,Gurugram,174.9,,9.87,23.15,20.94,,1.75,5.49,33.53,1.1,5.61,,353.0,Very Poor
2017-11-02,Amritsar,129.13,259.59,14.12,32.27,46.39,62.85,1.15,4.98,14.08,2.85,11.89,26.93,314.0,Very Poor
2017-11-03,Gurugram,171.54,,16.04,24.04,25.86,,1.17,6.76,30.22,1.1,5.6,,335.0,Very Poor
2017-11-04,Patna,111.81,,131.31,163.2,122.4,,1.98,18.5,19.87,0.75,5.0,0.68,286.0,Poor
2017-11-05,Jorapokhar,,95.08,8.37,6.46,,7.14,0.19,33.99,10.96,,,,309.0,
2017-11-06,Gurugram,168.65,,17.81,22.3,27.26,,1.88,7.68,24.93,1.01,5.63,,332.0,Very Poor
2017-11-07,Amritsar,97.78,232.21,8.32,30.81,36.48,26.67,1.9,4.39,3.93,4.39,12.39,25.01,252.0,Poor
2017-11-08,Lucknow,334.9,,42.34,60.72,66.12,41.97,1.51,9.79,57.2,0.35,1.14,,425.0,Severe
2017-11-09,Hyderabad,39.57,84.55,10.16,39.12,25.68,12.97,0.59,16.53,50.7,5.89,35.04,5.94,95.0,Satisfactory
2017-11-10,Ahmedabad,85.35,,48.64,105.07,87.55,,48.64,111.22,62.31,35.32,143.01,39.8,669.0,Severe
2017-11-11,Jaipur,119.13,245.38,26.3,72.86,85.19,47.41,0.98,6.1,98.66,6.66,24.82,,275.0,Poor
2017-11-12,Thiruvananthapuram,42.35,59.01,1.97,10.23,7.04,6.27,1.25,3.97,7.66,,,,72.0,Satisfactory
2017-11-13,Thiruvananthapuram,62.55,86.2,1.95,15.04,9.57,5.93,1.45,4.82,7.84,,,,102.0,Moderate
2017-11-14,Patna,166.83,,137.77,239.18,166.51,,2.98,21.39,37.81,1.02,6.22,3.5,341.0,Very Poor
2017-11-15,Patna,106.35,,71.19,137.59,78.83,,1.48,20.43,41.86,0.77,5.42,3.59,314.0,Very Poor
2017-11-16,Lucknow,191.15,,51.97,54.05,70.19,36.71,1.79,9.39,29.43,1.26,2.88,,360.0,Very Poor
2017-11-17,Chennai,58.96,,13.96,25.49,19.05,154.41,0.6,12.15,29.76,0.83,2.62,,108.0,Moderate
2017-11-18,Patna,136.59,,125.54,177.7,136.55,,2.19,22.27,50.07,0.81,5.27,3.59,306.0,Very Poor
2017-11-19,Patna,165.27,,70.47,173.97,87.81,,1.75,26.1,35.41,0.76,5.47,3.46,310.0,Very Poor
2017-11-20,Visakhapatnam,13.71,28.68,5.91,10.58,10.34,7.27,0.82,6.95,19.47,1.58,4.58,0.83,74.0,Satisfactory
2017-11-21,Delhi,178.08,253.38,32.84,54.75,75.18,40.58,1.52,15.02,57.13,4.37,10.71,0.1,341.0,Very Poor
2017-11-22,Thiruvananthapuram,27.16,42.44,1.79,12.26,7.9,4.46,1.28,3.12,7.81,,,,80.0,Satisfactory
2017-11-23,Ahmedabad,80.52,,24.0,88.07,60.87,,24.0,118.4,55.49,3.34,12.65,5.8,419.0,Severe
2017-11-24,Jorapokhar,,231.0,9.56,9.46,,7.06,0.7,38.74,10.7,,,,301.5,
2017-11-25,Chennai,90.46,,8.44,29.43,22.93,222.46,0.65,15.29,45.01,0.31,1.27,,184.0,Moderate
2017-11-26,Patna,348.67,,19.26,31.58,19.86,,2.89,29.86,42.46,0.97,5.39,3.12,474.0,Severe
2017-11-27,Mumbai,,,,,26.17,,0.0,,,0.0,0.0,0.0,322.5,
2017-11-28,Hyderabad,91.39,144.06,10.31,54.18,36.36,14.78,0.9,16.7,56.56,4.23,31.14,8.15,171.0,Moderate
2017-11-29,Ahmedabad,79.34,,14.63,106.33,62.78,,14.63,113.88,54.62,17.73,69.72,12.9,765.0,Severe
2017-11-30,Amritsar,146.1,265.34,86.92,33.22,119.97,9.54,2.91,6.23,27.76,12.97,12.59,20.81,323.0,Very Poor
2017-12-01,Amaravati,73.96,113.56,4.58,19.29,13.97,10.95,0.1,13.9,123.8,0.17,2.85,0.04,191.0,Moderate
2017-12-02,Chennai,50.43,,8.33,22.98,16.1,143.57,0.54,11.23,42.02,0.05,0.08,,71.0,Satisfactory
2017-12-03,Mumbai,,,,,28.17,,0.0,,,0.0,0.0,0.0,209.0,
2017-12-04,Gurugram,198.58,,12.7,17.33,17.72,,2.21,8.46,18.03,0.89,1.57,,347.0,Very Poor
2017-12-05,Patna,335.71,,32.13,23.83,25.66,,4.02,26.59,54.36,0.99,4.81,4.19,446.0,Severe
2017-12-06,Visakhapatnam,101.28,178.5,18.76,55.34,44.64,13.61,1.3,10.87,77.64,4.56,7.69,2.23,230.0,Poor
2017-12-07,Patna,275.48,,18.02,14.26,14.62,,2.82,20.03,45.71,0.92,5.22,3.64,465.0,Severe
2017-12-08,Ahmedabad,62.76,,5.58,62.02,34.05,,5.58,74.08,83.18,14.84,67.56,10.1,284.0,Poor
2017-12-09,Thiruvananthapuram,33.94,49.68,1.87,5.57,4.48,12.28,1.21,4.71,8.03,,,,68.0,Satisfactory
2017-12-10,Lucknow,235.17,,55.31,73.96,79.86,50.87,1.52,13.86,27.02,5.24,7.82,,389.0,Very Poor
2017-12-11,Amaravati,58.47,115.27,4.93,41.64,26.15,15.2,0.16,18.37,73.75,0.23,5.51,0.16,147.0,Moderate
2017-12-12,Mumbai,,,,,31.43,,0.0,,,0.0,0.0,0.0,205.0,
2017-12-13,Delhi,134.99,203.48,20.14,40.27,2.59,48.27,1.34,10.81,46.28,2.51,6.59,0.11,263.0,Poor
2017-12-14,Amaravati,69.4,98.94,5.81,29.97,20.67,19.34,0.14,5.8,55.0,0.23,5.09,0.14,115.0,Moderate
2017-12-15,Chennai,59.7,,8.39,21.82,14.2,244.64,0.35,11.93,27.65,3.86,3.23,,95.0,Satisfactory
2017-12-16,Jorapokhar,,,,,,,,,,,,,99.33333333333333,
2017-12-17,Jorapokhar,,,,,,,,,,,,,103.66666666666667,
2017-12-18,Bengaluru,84.85,81.51,13.94,63.33,39.92,,0.89,3.66,,,1.14,,108.0,Moderate
2017-12-19,Visakhapatnam,55.81,121.39,4.86,43.94,27.22,11.15,0.91,9.21,77.78,3.0,5.47,1.29,131.0,Moderate
2017-12-20,Ahmedabad,62.07,,8.72,72.18,41.72,,8.72,102.25,56.86,14.06,63.32,8.47,355.0,Very Poor
2017-12-21,Thiruvananthapuram,39.14,56.57,2.24,4.42,4.16,6.23,1.27,5.13,21.79,,,,78.0,Satisfactory
2017-12-22,Patna,179.74,,30.41,89.01,45.13,,1.87,45.23,47.73,0.45,3.69,1.82,346.0,Very Poor
2017-12-23,Ahmedabad,77.76,,25.81,78.94,57.77,,25.81,110.69,79.46,19.04,87.65,20.17,306.0,Very Poor
2017-12-24,Amaravati,100.62,167.75,3.75,47.68,28.41,23.68,0.22,10.85,62.78,0.34,4.81,0.29,232.0,Poor
2017-12-25,Delhi,259.0,368.35,61.55,58.92,7.06,68.61,1.68,23.76,56.1,5.63,15.78,0.39,398.0,Very Poor
2017-12-26,Lucknow,227.18,,30.87,52.13,52.01,51.05,1.81,8.41,63.43,1.8,1.13,,371.0,Very Poor
2017-12-27,Chennai,82.28,,10.49,23.92,19.01,249.49,0.1,13.05,58.63,1.83,2.53,,186.0,Moderate
2017-12-28,Bengaluru,62.76,83.3,7.0,44.56,25.49,10.45,0.96,3.38,52.72,0.0,0.95,,109.0,Moderate
2017-12-29,Brajrajnagar,,,0.03,0.02,0.04,,3.34,0.64,0.02,,,,141.5,
2017-12-30,Jaipur,68.64,203.76,8.84,48.01,27.74,18.14,0.0,17.52,70.86,2.94,4.54,,174.0,Moderate
2017-12-31,Chennai,48.28,,8.51,12.16,10.97,181.06,0.17,6.62,26.74,1.51,3.4,,77.0,Satisfactory
2018-01-01,Hyderabad,57.7,119.64,10.55,54.46,36.98,25.09,0.99,11.25,38.93,4.26,21.07,3.74,122.0,Moderate
2018-01-02,Talcher,,,,,,,,,,,,,121.0,
2018-01-03,Talcher,,,,,,,,,,,,,120.0,
2018-01-04,Jorapokhar,,160.61,7.17,10.23,,7.07,0.37,50.94,28.05,,,,119.0,Moderate
2018-01-05,Gurugram,240.06,380.12,24.25,19.77,31.42,,2.46,8.1,19.16,1.63,4.53,,371.0,Very Poor
2018-01-06,Mumbai,,,,,111.01,,2.97,,,0.0,0.0,0.0,419.6666666666667,
2018-01-07,Jorapokhar,,,,,,,,,,,,,468.3333333333333,
2018-01-08,Ahmedabad,77.72,,8.91,135.66,72.82,,8.91,101.93,48.73,14.27,49.51,6.42,517.0,Severe
2018-01-09,Bengaluru,28.74,76.89,6.83,43.41,22.08,,0.96,16.6,70.18,3.33,23.53,,84.0,Satisfactory
2018-01-10,Gurugram,159.63,254.48,17.31,25.92,27.9,,2.52,6.53,33.08,1.58,4.26,,367.0,Very Poor
2018-01-11,Thiruvananthapuram,51.42,71.31,1.89,15.84,9.68,7.89,1.57,5.36,39.0,,,,123.0,Moderate
2018-01-12,Gurugram,145.9,297.21,27.34,17.25,20.99,,2.38,8.32,28.86,1.7,4.38,,312.0,Very Poor
2018-01-13,Hyderabad,70.48,157.0,12.85,59.98,41.95,22.44,1.19,20.89,49.6,4.4,28.97,4.92,150.0,Moderate
2018-01-14,Chennai,76.62,,11.78,14.82,14.32,106.54,0.93,20.61,28.71,0.94,2.54,,207.0,Poor
2018-01-15,Delhi,177.71,309.85,32.47,52.51,2.15,54.6,1.42,19.12,59.73,3.26,7.7,1.26,352.0,Very Poor
2018-01-16,Ahmedabad,87.3,,44.01,163.43,112.56,,44.01,127.99,12.21,18.24,77.88,13.33,716.0,Severe
2018-01-17,Hyderabad,64.2,128.06,6.13,45.06,28.58,22.08,0.87,10.5,45.85,2.99,18.36,4.24,125.0,Moderate
2018-01-18,Patna,181.73,,25.15,28.23,20.22,,1.67,43.97,36.57,0.6,3.67,1.91,322.0,Very Poor
2018-01-19,Amritsar,61.57,131.82,5.4,77.61,96.68,14.11,1.23,3.64,20.29,4.7,7.62,5.88,126.0,Moderate
2018-01-20,Ahmedabad,88.69,,52.45,164.88,122.7,,52.45,100.85,60.49,26.98,118.22,24.42,137.5,
2018-01-21,Amritsar,74.04,163.69,6.29,76.91,83.2,13.92,1.2,3.09,22.55,7.6,8.52,7.13,149.0,Moderate
2018-01-22,Brajrajnagar,,,,,,,,,,,,,156.0,
2018-01-23,Amaravati,79.01,138.14,6.16,45.43,29.17,20.29,0.06,10.18,58.04,0.18,5.76,0.07,163.0,Moderate
2018-01-24,Jaipur,84.31,150.18,19.13,40.92,48.47,28.49,0.31,10.4,68.73,0.89,6.63,,181.0,Moderate
2018-01-25,Visakhapatnam,,,,,,,,,,,,,139.5,
2018-01-26,Bengaluru,39.28,117.17,4.06,32.42,18.82,57.65,0.94,4.24,63.78,0.0,0.39,,98.0,Satisfactory
2018-01-27,Thiruvananthapuram,61.78,99.88,1.67,11.75,7.61,7.78,0.88,9.01,49.57,,,,99.0,Satisfactory
2018-01-28,Talcher,,,,,,,,,,,,,96.5,
2018-01-29,Bengaluru,33.47,114.19,4.67,36.21,20.86,60.91,1.05,4.17,55.34,0.0,0.29,,94.0,Satisfactory
2018-01-30,Talcher,,,,,,,,,,,,,114.0,
2018-01-31,Jorapokhar,,117.28,8.49,9.4,,7.04,0.32,55.96,17.04,,,,134.0,Moderate
2018-02-01,Amritsar,44.39,114.54,72.97,54.79,127.95,16.33,0.94,3.48,13.89,12.84,8.01,7.08,159.0,Moderate
2018-02-02,Bengaluru,29.63,103.77,5.9,42.78,25.09,75.97,1.44,4.38,49.36,0.0,1.34,,118.0,Moderate
2018-02-03,Hyderabad,43.48,115.8,6.47,53.31,33.42,20.36,0.8,9.51,50.3,4.06,32.65,8.68,114.0,Moderate
2018-02-04,Visakhapatnam,63.4,191.95,26.6,62.86,55.05,15.52,1.06,11.92,33.84,7.49,14.47,4.31,169.0,Moderate
2018-02-05,Gurugram,138.97,287.61,59.49,14.39,67.21,,1.51,9.21,17.54,,,,288.0,Poor
2018-02-06,Hyderabad,48.86,124.69,13.91,58.09,40.94,23.0,0.86,9.68,36.51,4.55,43.34,4.35,111.0,Moderate
2018-02-07,Lucknow,125.72,,11.41,35.64,27.97,54.95,1.28,9.24,46.54,0.58,0.53,,322.0,Very Poor
2018-02-08,Hyderabad,46.18,105.04,14.55,59.37,42.94,28.79,0.84,13.52,34.55,2.62,16.53,3.39,114.0,Moderate
2018-02-09,Amritsar,69.65,162.02,16.51,49.28,65.6,4.9,0.64,7.24,18.68,10.41,8.28,6.94,138.0,Moderate
2018-02-10,Brajrajnagar,76.89,148.86,11.18,22.86,34.03,9.6,4.14,8.26,13.14,,,,179.0,Moderate
2018-02-11,Jorapokhar,,137.15,9.96,11.02,,6.72,0.37,85.41,19.08,,,,167.0,Moderate
2018-02-12,Bengaluru,27.9,88.93,5.34,24.85,15.02,,0.98,2.99,32.61,0.47,0.89,,74.0,Satisfactory
2018-02-13,Lucknow,115.87,,11.67,33.81,26.82,63.85,1.14,12.22,23.1,0.63,1.52,,239.0,Poor
2018-02-14,Ahmedabad,65.35,,6.17,104.31,53.74,,6.17,59.29,64.67,0.74,5.81,3.21,172.0,Moderate
2018-02-15,Patna,94.82,,5.47,20.64,8.84,,0.85,37.8,56.85,0.25,2.3,0.68,198.0,Moderate
2018-02-16,Jorapokhar,,98.39,14.5,10.1,,6.87,0.35,71.81,52.92,,,,119.0,Moderate
2018-02-17,Bengaluru,32.11,70.68,8.19,37.85,23.18,,1.03,8.54,43.4,1.51,1.91,,77.0,Satisfactory
2018-02-18,Thiruvananthapuram,54.22,82.58,1.79,14.43,9.13,6.59,0.91,7.27,68.39,,,,105.0,Moderate
2018-02-19,Ahmedabad,242.66,,132.47,199.17,246.03,,132.47,,44.06,0.74,5.81,3.21,2049.0,Severe
2018-02-20,Brajrajnagar,109.11,228.41,19.64,27.57,47.19,10.31,3.95,10.01,11.94,0.09,,,302.0,Very Poor
2018-02-21,Bengaluru,34.62,79.69,5.45,32.97,20.66,,0.98,3.36,52.95,0.9,1.12,,80.0,Satisfactory
2018-02-22,Patna,214.8,,17.23,24.31,16.93,,2.16,38.02,43.38,0.5,3.68,1.69,369.0,Very Poor
2018-02-23,Thiruvananthapuram,41.55,90.78,1.69,20.09,12.02,6.86,0.98,8.05,55.44,,,,94.0,Satisfactory
2018-02-24,Hyderabad,43.57,112.47,4.92,43.62,27.02,17.34,0.7,8.22,45.22,1.25,5.75,1.41,106.0,Moderate
2018-02-25,Visakhapatnam,61.99,250.5,83.36,66.23,102.86,19.18,1.11,24.09,35.85,9.57,17.78,8.39,232.0,Poor
2018-02-26,Thiruvananthapuram,25.23,59.71,1.6,15.64,9.58,8.06,1.04,8.59,55.48,,,,305.0,
2018-02-27,Talcher,159.51,373.57,51.59,59.94,99.82,10.19,2.08,51.38,21.7,0.0,0.0,,378.0,Very Poor
2018-02-28,Talcher,202.82,450.74,81.8,76.15,153.57,13.07,2.69,45.31,20.57,0.0,0.0,,368.0,Very Poor
2018-03-01,Amritsar,46.84,128.01,16.33,9.46,36.16,10.5,0.56,3.83,16.46,12.02,7.85,6.22,132.0,Moderate
2018-03-02,Hyderabad,52.72,120.49,10.11,56.01,37.83,21.27,1.06,10.18,43.91,2.04,13.08,2.57,118.0,Moderate
2018-03-03,Chennai,49.83,,7.44,12.93,10.47,96.52,0.76,10.37,50.51,0.73,2.66,,115.0,Moderate
2018-03-04,Thiruvananthapuram,57.24,92.26,1.69,13.21,8.38,6.03,0.96,8.62,62.81,,,,98.0,Satisfactory
2018-03-05,Jorapokhar,,270.09,8.08,7.83,,6.91,0.28,65.83,28.14,,,,180.0,Moderate
2018-03-06,Jaipur,33.67,76.99,12.09,47.97,51.47,26.16,0.65,10.76,61.55,0.54,2.85,,98.0,Satisfactory
2018-03-07,Mumbai,,,,,44.13,,1.72,,,0.0,0.0,0.0,98.5,
2018-03-08,Bengaluru,41.37,125.36,4.18,27.15,19.49,,1.08,3.66,40.31,0.35,0.7,,99.0,Satisfactory
2018-03-09,Visakhapatnam,45.48,84.41,2.12,23.2,14.06,15.28,0.56,3.81,52.11,3.07,6.31,1.34,85.0,Satisfactory
2018-03-10,Chennai,70.08,,12.02,16.87,15.41,24.08,0.75,7.81,33.76,0.46,5.21,,128.0,Moderate
2018-03-11,Ahmedabad,116.93,,31.48,118.96,104.3,,31.48,98.31,53.2,24.48,128.41,25.34,1260.0,Severe
2018-03-12,Amaravati,32.44,75.3,6.01,19.07,15.02,12.65,0.68,7.75,21.52,0.09,2.72,0.15,78.0,Satisfactory
2018-03-13,Patna,129.08,,43.87,133.91,63.94,,1.88,36.91,67.27,0.35,2.94,0.84,306.0,Very Poor
2018-03-14,Visakhapatnam,39.85,123.78,9.77,56.73,38.12,10.12,0.78,22.65,29.5,6.55,17.08,3.14,117.0,Moderate
2018-03-15,Jaipur,43.63,145.77,12.56,42.68,54.24,23.55,0.82,8.84,34.09,0.81,2.7,,133.0,Moderate
2018-03-16,Patna,154.58,,17.46,60.8,26.55,,1.68,41.25,48.2,0.35,2.72,0.93,344.0,Very Poor
2018-03-17,Hyderabad,51.0,78.33,3.01,33.36,20.02,22.04,0.76,5.86,47.12,1.06,4.57,1.92,105.0,Moderate
2018-03-18,Talcher,,,,,,,,,,,,,173.5,
2018-03-19,Patna,106.67,,23.28,59.86,37.33,,1.44,50.18,74.08,0.31,3.11,0.81,242.0,Poor
2018-03-20,Delhi,109.99,249.2,44.27,55.71,82.08,44.26,1.42,20.52,51.95,3.19,7.16,0.0,224.0,Poor
2018-03-21,Thiruvananthapuram,42.91,66.95,1.66,13.82,8.68,5.71,1.17,5.64,40.37,,,,78.0,Satisfactory
2018-03-22,Thiruvananthapuram,30.46,58.81,1.73,9.81,6.61,4.87,1.1,6.17,42.66,,,,71.0,Satisfactory
2018-03-23,Jaipur,40.63,99.92,7.92,29.49,33.29,19.85,0.79,7.61,69.35,0.39,0.88,,113.0,Moderate
2018-03-24,Jaipur,48.33,99.02,8.93,38.26,43.21,17.58,0.73,8.77,53.65,0.47,1.33,,117.0,Moderate
2018-03-25,Amaravati,35.91,71.26,2.94,6.99,6.19,13.53,0.67,3.69,27.58,0.01,1.69,,75.0,Satisfactory
2018-03-26,Thiruvananthapuram,44.52,77.71,1.72,16.65,10.22,5.18,1.18,5.59,54.65,,,,97.0,Satisfactory
2018-03-27,Chennai,51.77,,9.44,19.36,13.31,24.62,1.07,7.14,12.2,1.12,2.12,,109.0,Moderate
2018-03-28,Hyderabad,53.11,113.07,3.09,40.84,24.05,17.08,0.75,9.65,51.24,1.38,6.57,1.85,116.0,Moderate
2018-03-29,Lucknow,130.56,,28.96,42.21,52.1,30.1,0.43,13.36,37.69,1.34,0.99,,271.0,Poor
2018-03-30,Jorapokhar,,,,,,,0.0,,,,,,373.6666666666667,
